event,fighter1,fighter2,fighter1_odds,fighter2_odds,result,date,link,timestamp,fighter1_implied_prob,fighter2_implied_prob,total_implied_prob,bookmaker_margin,fighter1_norm_prob,fighter2_norm_prob,result_encoded,has_result,odds_diff,odds_ratio,fighter1_is_favorite,underdog_odds,favorite_odds,odds_gap,year,month,day_of_week
UFC Fight Night: Hill vs. Rountree,Tagir Ulanbekov,Azat Maksum,1.25,4.8,Tagir Ulanbekov,2025-06-21,http://www.betmma.tips/mma_event_betting_history.php?Event=1783,2025-08-02 09:58:58.713051,0.8,0.20833333333333334,1.0083333333333333,0.008333333333333304,0.7933884297520661,0.2066115702479339,1,1,-3.55,0.2604166666666667,1,4.8,1.25,3.55,2025,6,5
UFC Fight Night: Hill vs. Rountree,Mohammed Usman,Hamdy Abdelwahab,2.42,1.62,Mohammed Usman,2025-06-21,http://www.betmma.tips/mma_event_betting_history.php?Event=1783,2025-08-02 09:58:58.713051,0.4132231404958678,0.6172839506172839,1.0305070911131518,0.030507091113151752,0.400990099009901,0.599009900990099,1,1,0.7999999999999998,1.493827160493827,0,2.42,1.62,0.7999999999999998,2025,6,5
UFC Fight Night: Usman vs. Buckley,Kamaru Usman,Joaquin Buckley,3.4,1.38,Kamaru Usman,2025-06-14,http://www.betmma.tips/mma_event_betting_history.php?Event=1793,2025-08-02 09:58:58.713051,0.29411764705882354,0.7246376811594204,1.018755328218244,0.018755328218243994,0.28870292887029286,0.7112970711297071,1,1,2.02,2.4637681159420293,0,3.4,1.38,2.02,2025,6,5
UFC Fight Night: Usman vs. Buckley,Rose Namajunas,Miranda Maverick,1.43,3.0,Rose Namajunas,2025-06-14,http://www.betmma.tips/mma_event_betting_history.php?Event=1793,2025-08-02 09:58:58.713051,0.6993006993006994,0.3333333333333333,1.0326340326340326,0.03263403263403264,0.6772009029345373,0.3227990970654627,1,1,-1.57,0.4766666666666666,1,3.0,1.43,1.57,2025,6,5
UFC Fight Night: Usman vs. Buckley,Edmen Shahbazyan,Andre Petroski,1.68,2.3,Edmen Shahbazyan,2025-06-14,http://www.betmma.tips/mma_event_betting_history.php?Event=1793,2025-08-02 09:58:58.713051,0.5952380952380952,0.4347826086956522,1.0300207039337475,0.03002070393374745,0.5778894472361809,0.42211055276381915,1,1,-0.6199999999999999,0.7304347826086957,1,2.3,1.68,0.6199999999999999,2025,6,5
UFC Fight Night: Usman vs. Buckley,Cody Garbrandt,Raoni Barcelos,3.05,1.43,Raoni Barcelos,2025-06-14,http://www.betmma.tips/mma_event_betting_history.php?Event=1793,2025-08-02 09:58:58.713051,0.3278688524590164,0.6993006993006994,1.027169551759716,0.027169551759715915,0.31919642857142855,0.6808035714285714,0,1,1.6199999999999999,2.132867132867133,0,3.05,1.43,1.6199999999999999,2025,6,5
UFC Fight Night: Usman vs. Buckley,Cody Brundage,Mansur  Abdul-Malik,7.5,1.12,Mansur  Abdul-Malik,2025-06-14,http://www.betmma.tips/mma_event_betting_history.php?Event=1793,2025-08-02 09:58:58.713051,0.13333333333333333,0.8928571428571428,1.026190476190476,0.026190476190476097,0.12993039443155455,0.8700696055684455,0,1,6.38,6.696428571428571,0,7.5,1.12,6.38,2025,6,5
UFC Fight Night: Usman vs. Buckley,Alonzo Menifield,Oumar Sy,6.0,1.15,Alonzo Menifield,2025-06-14,http://www.betmma.tips/mma_event_betting_history.php?Event=1793,2025-08-02 09:58:58.713051,0.16666666666666666,0.8695652173913044,1.0362318840579712,0.036231884057971175,0.1608391608391608,0.8391608391608392,1,1,4.85,5.217391304347826,0,6.0,1.15,4.85,2025,6,5
UFC Fight Night: Usman vs. Buckley,Paul Craig,Rodolfo Bellato,4.15,1.26,-,2025-06-14,http://www.betmma.tips/mma_event_betting_history.php?Event=1793,2025-08-02 09:58:58.713051,0.24096385542168672,0.7936507936507936,1.0346146490724804,0.03461464907248035,0.23290203327171902,0.7670979667282809,-1,0,2.8900000000000006,3.293650793650794,0,4.15,1.26,2.8900000000000006,2025,6,5
UFC Fight Night: Usman vs. Buckley,Michael Chiesa,Court McGee,1.3,3.75,Michael Chiesa,2025-06-14,http://www.betmma.tips/mma_event_betting_history.php?Event=1793,2025-08-02 09:58:58.713051,0.7692307692307692,0.26666666666666666,1.0358974358974358,0.03589743589743577,0.7425742574257426,0.25742574257425743,1,1,-2.45,0.3466666666666667,1,3.75,1.3,2.45,2025,6,5
UFC Fight Night: Usman vs. Buckley,Malcolm Wellmaker,Kris Moutinho,1.06,11.0,Malcolm Wellmaker,2025-06-14,http://www.betmma.tips/mma_event_betting_history.php?Event=1793,2025-08-02 09:58:58.713051,0.9433962264150942,0.09090909090909091,1.0343053173241852,0.03430531732418518,0.912106135986733,0.087893864013267,1,1,-9.94,0.09636363636363637,1,11.0,1.06,9.94,2025,6,5
UFC Fight Night: Usman vs. Buckley,Cody Durden,Jose  Ochoa,2.55,1.56,Jose  Ochoa,2025-06-14,http://www.betmma.tips/mma_event_betting_history.php?Event=1793,2025-08-02 09:58:58.713051,0.3921568627450981,0.641025641025641,1.033182503770739,0.03318250377073895,0.37956204379562053,0.6204379562043796,0,1,0.9899999999999998,1.6346153846153844,0,2.55,1.56,0.9899999999999998,2025,6,5
UFC Fight Night: Usman vs. Buckley,Ricky Simon,Cameron Smotherman,1.26,4.5,Ricky Simon,2025-06-14,http://www.betmma.tips/mma_event_betting_history.php?Event=1793,2025-08-02 09:58:58.713051,0.7936507936507936,0.2222222222222222,1.0158730158730158,0.015873015873015817,0.78125,0.21875,1,1,-3.24,0.28,1,4.5,1.26,3.24,2025,6,5
UFC Fight Night: Usman vs. Buckley,Phil Rowe,Ange Loosa,2.24,1.73,Phil Rowe,2025-06-14,http://www.betmma.tips/mma_event_betting_history.php?Event=1793,2025-08-02 09:58:58.713051,0.4464285714285714,0.5780346820809249,1.0244632535094964,0.024463253509496408,0.43576826196473545,0.5642317380352645,1,1,0.5100000000000002,1.294797687861272,0,2.24,1.73,0.5100000000000002,2025,6,5
UFC Fight Night: Usman vs. Buckley,Jamey Lyn-Horth,Vanessa Demopoulos,1.17,5.6,Jamey Lyn-Horth,2025-06-14,http://www.betmma.tips/mma_event_betting_history.php?Event=1793,2025-08-02 09:58:58.713051,0.8547008547008548,0.17857142857142858,1.0332722832722834,0.033272283272283376,0.827178729689808,0.172821270310192,1,1,-4.43,0.20892857142857144,1,5.6,1.17,4.43,2025,6,5
UFC 316,Merab Dvalishvili,Sean O'Malley,1.38,3.5,Merab Dvalishvili,2025-06-07,http://www.betmma.tips/mma_event_betting_history.php?Event=1778,2025-08-02 09:58:58.713051,0.7246376811594204,0.2857142857142857,1.010351966873706,0.010351966873705987,0.7172131147540984,0.2827868852459016,1,1,-2.12,0.39428571428571424,1,3.5,1.38,2.12,2025,6,5
UFC 316,Julianna Pena,Kayla Harrison,6.4,1.16,Kayla Harrison,2025-06-07,http://www.betmma.tips/mma_event_betting_history.php?Event=1778,2025-08-02 09:58:58.713051,0.15625,0.8620689655172414,1.0183189655172415,0.018318965517241548,0.1534391534391534,0.8465608465608465,0,1,5.24,5.517241379310345,0,6.4,1.16,5.24,2025,6,5
UFC 316,Joe Pyfer,Kelvin Gastelum,1.27,4.1,Joe Pyfer,2025-06-07,http://www.betmma.tips/mma_event_betting_history.php?Event=1778,2025-08-02 09:58:58.713051,0.7874015748031495,0.24390243902439027,1.0313040138275398,0.03130401382753978,0.7635009310986964,0.23649906890130357,1,1,-2.8299999999999996,0.30975609756097566,1,4.1,1.27,2.8299999999999996,2025,6,5
UFC 316,Mario Bautista,Patrick Mix,2.6,1.56,Mario Bautista,2025-06-07,http://www.betmma.tips/mma_event_betting_history.php?Event=1778,2025-08-02 09:58:58.713051,0.3846153846153846,0.641025641025641,1.0256410256410255,0.02564102564102555,0.375,0.625,1,1,1.04,1.6666666666666667,0,2.6,1.56,1.04,2025,6,5
UFC 316,Kevin Holland,Vicente Luque,1.46,3.1,Kevin Holland,2025-06-07,http://www.betmma.tips/mma_event_betting_history.php?Event=1778,2025-08-02 09:58:58.713051,0.684931506849315,0.3225806451612903,1.0075121520106054,0.0075121520106054,0.6798245614035088,0.3201754385964912,1,1,-1.6400000000000001,0.47096774193548385,1,3.1,1.46,1.6400000000000001,2025,6,5
UFC 316,Bruno Silva,Joshua Van,6.0,1.16,Joshua Van,2025-06-07,http://www.betmma.tips/mma_event_betting_history.php?Event=1778,2025-08-02 09:58:58.713051,0.16666666666666666,0.8620689655172414,1.028735632183908,0.028735632183908066,0.16201117318435754,0.8379888268156425,0,1,4.84,5.172413793103448,0,6.0,1.16,4.84,2025,6,5
UFC 316,Azamat Murzakanov,Brendson Ribeiro,1.18,5.6,Azamat Murzakanov,2025-06-07,http://www.betmma.tips/mma_event_betting_history.php?Event=1778,2025-08-02 09:58:58.713051,0.8474576271186441,0.17857142857142858,1.0260290556900726,0.026029055690072633,0.8259587020648969,0.17404129793510326,1,1,-4.42,0.21071428571428572,1,5.6,1.18,4.42,2025,6,5
UFC 316,Sergey Spivak,Waldo Cortes-Acosta,1.65,2.43,Waldo Cortes-Acosta,2025-06-07,http://www.betmma.tips/mma_event_betting_history.php?Event=1778,2025-08-02 09:58:58.713051,0.6060606060606061,0.4115226337448559,1.017583239805462,0.01758323980546206,0.5955882352941176,0.4044117647058823,0,1,-0.7800000000000002,0.6790123456790123,1,2.43,1.65,0.7800000000000002,2025,6,5
UFC 316,Kalinn Williams,Andreas Gustafsson,1.53,2.65,Andreas Gustafsson,2025-06-07,http://www.betmma.tips/mma_event_betting_history.php?Event=1778,2025-08-02 09:58:58.713051,0.6535947712418301,0.37735849056603776,1.0309532618078678,0.030953261807867838,0.6339712918660287,0.3660287081339713,0,1,-1.1199999999999999,0.5773584905660377,1,2.65,1.53,1.1199999999999999,2025,6,5
UFC 316,Ariane da Silva,Cong Wang,5.1,1.18,Cong Wang,2025-06-07,http://www.betmma.tips/mma_event_betting_history.php?Event=1778,2025-08-02 09:58:58.713051,0.19607843137254904,0.8474576271186441,1.0435360584911932,0.04353605849119324,0.1878980891719745,0.8121019108280254,0,1,3.92,4.322033898305085,0,5.1,1.18,3.92,2025,6,5
UFC 316,Jeka Asparido Saragih,Joo Sang Yoo,5.3,1.19,Joo Sang Yoo,2025-06-07,http://www.betmma.tips/mma_event_betting_history.php?Event=1778,2025-08-02 09:58:58.713051,0.18867924528301888,0.8403361344537815,1.0290153797368005,0.029015379736800462,0.18335901386748843,0.8166409861325115,0,1,4.109999999999999,4.453781512605042,0,5.3,1.19,4.109999999999999,2025,6,5
UFC 316,Yanal Ashmoz,Quillan Salkilld,5.0,1.21,Quillan Salkilld,2025-06-07,http://www.betmma.tips/mma_event_betting_history.php?Event=1778,2025-08-02 09:58:58.713051,0.2,0.8264462809917356,1.0264462809917356,0.026446280991735627,0.19484702093397746,0.8051529790660225,0,1,3.79,4.132231404958678,0,5.0,1.21,3.79,2025,6,5
UFC 316,Marquel Mederos,Mark Choinski,1.59,2.63,Marquel Mederos,2025-06-07,http://www.betmma.tips/mma_event_betting_history.php?Event=1778,2025-08-02 09:58:58.713051,0.6289308176100629,0.3802281368821293,1.0091589544921922,0.009158954492192173,0.6232227488151658,0.3767772511848341,1,1,-1.0399999999999998,0.6045627376425856,1,2.63,1.59,1.0399999999999998,2025,6,5
UFC Fight Night: Gamrot vs. Klein,Mateusz Gamrot,Ludovit Klein,1.68,2.4,Mateusz Gamrot,2025-05-31,http://www.betmma.tips/mma_event_betting_history.php?Event=1801,2025-08-02 09:58:58.713051,0.5952380952380952,0.4166666666666667,1.0119047619047619,0.011904761904761862,0.5882352941176471,0.411764705882353,1,1,-0.72,0.7,1,2.4,1.68,0.72,2025,5,5
UFC Fight Night: Gamrot vs. Klein,Billy Goff,Ramiz Brahimaj,1.27,4.4,Ramiz Brahimaj,2025-05-31,http://www.betmma.tips/mma_event_betting_history.php?Event=1801,2025-08-02 09:58:58.713051,0.7874015748031495,0.22727272727272727,1.0146743020758768,0.014674302075876833,0.7760141093474426,0.22398589065255733,0,1,-3.1300000000000003,0.28863636363636364,1,4.4,1.27,3.1300000000000003,2025,5,5
UFC Fight Night: Gamrot vs. Klein,Dustin Jacoby,Bruno Lopes,1.55,2.63,Dustin Jacoby,2025-05-31,http://www.betmma.tips/mma_event_betting_history.php?Event=1801,2025-08-02 09:58:58.713051,0.6451612903225806,0.3802281368821293,1.02538942720471,0.025389427204709936,0.6291866028708134,0.37081339712918665,1,1,-1.0799999999999998,0.5893536121673004,1,2.63,1.55,1.0799999999999998,2025,5,5
UFC Fight Night: Gamrot vs. Klein,Ketlen Vieira,Macy Chiasson,2.3,1.75,Ketlen Vieira,2025-05-31,http://www.betmma.tips/mma_event_betting_history.php?Event=1801,2025-08-02 09:58:58.713051,0.4347826086956522,0.5714285714285714,1.0062111801242235,0.006211180124223503,0.43209876543209885,0.5679012345679013,1,1,0.5499999999999998,1.3142857142857143,0,2.3,1.75,0.5499999999999998,2025,5,5
UFC Fight Night: Gamrot vs. Klein,Zachary Reese,Dusko Todorovic,1.5,2.85,Zachary Reese,2025-05-31,http://www.betmma.tips/mma_event_betting_history.php?Event=1801,2025-08-02 09:58:58.713051,0.6666666666666666,0.3508771929824561,1.0175438596491229,0.01754385964912286,0.6551724137931034,0.3448275862068965,1,1,-1.35,0.5263157894736842,1,2.85,1.5,1.35,2025,5,5
UFC Fight Night: Gamrot vs. Klein,Allan Nascimento,Jafel Filho,1.83,2.1,Allan Nascimento,2025-05-31,http://www.betmma.tips/mma_event_betting_history.php?Event=1801,2025-08-02 09:58:58.713051,0.5464480874316939,0.47619047619047616,1.02263856362217,0.022638563622169983,0.5343511450381679,0.4656488549618321,1,1,-0.27,0.8714285714285714,1,2.1,1.83,0.27,2025,5,5
UFC Fight Night: Gamrot vs. Klein,Jordan Leavitt,Kurt Holobaugh,1.43,3.1,Jordan Leavitt,2025-05-31,http://www.betmma.tips/mma_event_betting_history.php?Event=1801,2025-08-02 09:58:58.713051,0.6993006993006994,0.3225806451612903,1.0218813444619896,0.021881344461989638,0.6843267108167771,0.31567328918322296,1,1,-1.6700000000000002,0.4612903225806451,1,3.1,1.43,1.6700000000000002,2025,5,5
UFC Fight Night: Gamrot vs. Klein,Michael Aswell,Bolaji Oki,4.8,1.25,Bolaji Oki,2025-05-31,http://www.betmma.tips/mma_event_betting_history.php?Event=1801,2025-08-02 09:58:58.713051,0.20833333333333334,0.8,1.0083333333333333,0.008333333333333304,0.2066115702479339,0.7933884297520661,0,1,3.55,3.84,0,4.8,1.25,3.55,2025,5,5
UFC Fight Night: Gamrot vs. Klein,Alice Ardelean,Rayanne Amanda,2.76,1.49,Alice Ardelean,2025-05-31,http://www.betmma.tips/mma_event_betting_history.php?Event=1801,2025-08-02 09:58:58.713051,0.3623188405797102,0.6711409395973155,1.0334597801770258,0.03345978017702578,0.35058823529411764,0.6494117647058822,1,1,1.2699999999999998,1.8523489932885904,0,2.76,1.49,1.2699999999999998,2025,5,5
UFC Fight Night: Burns vs. Morales,Gilbert Burns,Michael Morales,5.1,1.21,Michael Morales,2025-05-17,http://www.betmma.tips/mma_event_betting_history.php?Event=1794,2025-08-02 09:58:58.713051,0.19607843137254904,0.8264462809917356,1.0225247123642847,0.02252471236428466,0.19175911251980984,0.8082408874801901,0,1,3.8899999999999997,4.214876033057851,0,5.1,1.21,3.8899999999999997,2025,5,5
UFC Fight Night: Burns vs. Morales,Sodiq Yusuff,Mairon Santos,2.3,1.7,Mairon Santos,2025-05-17,http://www.betmma.tips/mma_event_betting_history.php?Event=1794,2025-08-02 09:58:58.713051,0.4347826086956522,0.5882352941176471,1.0230179028132993,0.023017902813299296,0.425,0.575,0,1,0.5999999999999999,1.352941176470588,0,2.3,1.7,0.5999999999999999,2025,5,5
UFC Fight Night: Burns vs. Morales,Nursulton Ruziboev,Dustin Stoltzfus,1.43,3.05,Nursulton Ruziboev,2025-05-17,http://www.betmma.tips/mma_event_betting_history.php?Event=1794,2025-08-02 09:58:58.713051,0.6993006993006994,0.3278688524590164,1.027169551759716,0.027169551759715915,0.6808035714285714,0.31919642857142855,1,1,-1.6199999999999999,0.46885245901639344,1,3.05,1.43,1.6199999999999999,2025,5,5
UFC Fight Night: Burns vs. Morales,Julian Erosa,Melquizael Costa,2.4,1.62,Melquizael Costa,2025-05-17,http://www.betmma.tips/mma_event_betting_history.php?Event=1794,2025-08-02 09:58:58.713051,0.4166666666666667,0.6172839506172839,1.0339506172839505,0.033950617283950546,0.4029850746268657,0.5970149253731344,0,1,0.7799999999999998,1.4814814814814814,0,2.4,1.62,0.7799999999999998,2025,5,5
UFC Fight Night: Burns vs. Morales,Matheus Camilo,Gabriel Green,1.52,2.76,Gabriel Green,2025-05-17,http://www.betmma.tips/mma_event_betting_history.php?Event=1794,2025-08-02 09:58:58.713051,0.6578947368421053,0.3623188405797102,1.0202135774218155,0.02021357742181551,0.6448598130841121,0.3551401869158879,0,1,-1.2399999999999998,0.5507246376811594,1,2.76,1.52,1.2399999999999998,2025,5,5
UFC Fight Night: Burns vs. Morales,Thiago Moises,Jared Gordon,2.02,1.87,Jared Gordon,2025-05-17,http://www.betmma.tips/mma_event_betting_history.php?Event=1794,2025-08-02 09:58:58.713051,0.49504950495049505,0.53475935828877,1.029808863239265,0.029808863239265015,0.48071979434447304,0.5192802056555269,0,1,0.1499999999999999,1.0802139037433154,0,2.02,1.87,0.1499999999999999,2025,5,5
UFC Fight Night: Burns vs. Morales,Yadier DelValle,Connor Matthews,1.2,5.6,Yadier DelValle,2025-05-17,http://www.betmma.tips/mma_event_betting_history.php?Event=1794,2025-08-02 09:58:58.713051,0.8333333333333334,0.17857142857142858,1.0119047619047619,0.011904761904761862,0.823529411764706,0.17647058823529413,1,1,-4.3999999999999995,0.2142857142857143,1,5.6,1.2,4.3999999999999995,2025,5,5
UFC Fight Night: Burns vs. Morales,Luana Santos,Tainara Lisboa,1.56,2.54,Luana Santos,2025-05-17,http://www.betmma.tips/mma_event_betting_history.php?Event=1794,2025-08-02 09:58:58.713051,0.641025641025641,0.39370078740157477,1.0347264284272157,0.03472642842721574,0.6195121951219512,0.3804878048780488,1,1,-0.98,0.6141732283464567,1,2.54,1.56,0.98,2025,5,5
UFC Fight Night: Burns vs. Morales,Denise Gomes,Elise Reed,1.19,6.0,Denise Gomes,2025-05-17,http://www.betmma.tips/mma_event_betting_history.php?Event=1794,2025-08-02 09:58:58.713051,0.8403361344537815,0.16666666666666666,1.0070028011204482,0.007002801120448154,0.8344923504867873,0.16550764951321278,1,1,-4.8100000000000005,0.19833333333333333,1,6.0,1.19,4.8100000000000005,2025,5,5
UFC Fight Night: Burns vs. Morales,Carlos Hernandez,Hyun Sung Park,2.64,1.53,Hyun Sung Park,2025-05-17,http://www.betmma.tips/mma_event_betting_history.php?Event=1794,2025-08-02 09:58:58.713051,0.3787878787878788,0.6535947712418301,1.0323826500297089,0.03238265002970886,0.3669064748201439,0.6330935251798562,0,1,1.11,1.7254901960784315,0,2.64,1.53,1.11,2025,5,5
UFC Fight Night: Burns vs. Morales,Luana Pinheiro,Tecia Pennington,3.6,1.31,Tecia Pennington,2025-05-17,http://www.betmma.tips/mma_event_betting_history.php?Event=1794,2025-08-02 09:58:58.713051,0.2777777777777778,0.7633587786259541,1.0411365564037318,0.04113655640373182,0.26680244399185343,0.7331975560081467,0,1,2.29,2.7480916030534353,0,3.6,1.31,2.29,2025,5,5
UFC 315,Belal Muhammad,Jack Della Maddalena,1.53,2.7,Jack Della Maddalena,2025-05-10,http://www.betmma.tips/mma_event_betting_history.php?Event=1749,2025-08-02 09:58:58.713051,0.6535947712418301,0.37037037037037035,1.0239651416122004,0.023965141612200425,0.6382978723404256,0.36170212765957444,0,1,-1.1700000000000002,0.5666666666666667,1,2.7,1.53,1.1700000000000002,2025,5,5
UFC 315,Valentina Shevchenko,Manon Fiorot,2.2,1.78,Valentina Shevchenko,2025-05-10,http://www.betmma.tips/mma_event_betting_history.php?Event=1749,2025-08-02 09:58:58.713051,0.45454545454545453,0.5617977528089888,1.0163432073544434,0.01634320735444339,0.44723618090452255,0.5527638190954773,1,1,0.42000000000000015,1.2359550561797754,0,2.2,1.78,0.42000000000000015,2025,5,5
UFC 315,Jose Aldo,Aiemann Zahabi,1.56,2.6,Aiemann Zahabi,2025-05-10,http://www.betmma.tips/mma_event_betting_history.php?Event=1749,2025-08-02 09:58:58.713051,0.641025641025641,0.3846153846153846,1.0256410256410255,0.02564102564102555,0.625,0.375,0,1,-1.04,0.6,1,2.6,1.56,1.04,2025,5,5
UFC 315,Alexa Grasso,Natalia Cristina da Silva,3.05,1.43,Natalia Cristina da Silva,2025-05-10,http://www.betmma.tips/mma_event_betting_history.php?Event=1749,2025-08-02 09:58:58.713051,0.3278688524590164,0.6993006993006994,1.027169551759716,0.027169551759715915,0.31919642857142855,0.6808035714285714,0,1,1.6199999999999999,2.132867132867133,0,3.05,1.43,1.6199999999999999,2025,5,5
UFC 315,Benoit Saint-Denis,Kyle Prepolec,1.1,10.0,Benoit Saint-Denis,2025-05-10,http://www.betmma.tips/mma_event_betting_history.php?Event=1749,2025-08-02 09:58:58.713051,0.9090909090909091,0.1,1.009090909090909,0.009090909090909038,0.9009009009009009,0.09909909909909911,1,1,-8.9,0.11000000000000001,1,10.0,1.1,8.9,2025,5,5
UFC 315,Mike Malott,Charlie Radtke,1.5,2.8,Mike Malott,2025-05-10,http://www.betmma.tips/mma_event_betting_history.php?Event=1749,2025-08-02 09:58:58.713051,0.6666666666666666,0.35714285714285715,1.0238095238095237,0.023809523809523725,0.6511627906976745,0.3488372093023256,1,1,-1.2999999999999998,0.5357142857142857,1,2.8,1.5,1.2999999999999998,2025,5,5
UFC 315,Jessica Andrade,Jasmine Jasudavicius,3.5,1.36,Jasmine Jasudavicius,2025-05-10,http://www.betmma.tips/mma_event_betting_history.php?Event=1749,2025-08-02 09:58:58.713051,0.2857142857142857,0.7352941176470588,1.0210084033613445,0.021008403361344463,0.27983539094650206,0.7201646090534979,0,1,2.1399999999999997,2.5735294117647056,0,3.5,1.36,2.1399999999999997,2025,5,5
UFC 315,Ion Cutelaba,Modestas Bukauskas,1.91,1.94,Modestas Bukauskas,2025-05-10,http://www.betmma.tips/mma_event_betting_history.php?Event=1749,2025-08-02 09:58:58.713051,0.5235602094240838,0.5154639175257733,1.039024126949857,0.03902412694985702,0.5038961038961038,0.49610389610389616,0,1,-0.030000000000000027,0.9845360824742267,1,1.94,1.91,0.030000000000000027,2025,5,5
UFC 315,Navajo  Stirling,Ivan Erslan,1.33,3.85,Navajo  Stirling,2025-05-10,http://www.betmma.tips/mma_event_betting_history.php?Event=1749,2025-08-02 09:58:58.713051,0.7518796992481203,0.2597402597402597,1.0116199589883799,0.011619958988379864,0.7432432432432433,0.2567567567567568,1,1,-2.52,0.34545454545454546,1,3.85,1.33,2.52,2025,5,5
UFC 315,Bruno Silva,Marc-Andre Barriault,2.45,1.62,Marc-Andre Barriault,2025-05-10,http://www.betmma.tips/mma_event_betting_history.php?Event=1749,2025-08-02 09:58:58.713051,0.4081632653061224,0.6172839506172839,1.0254472159234063,0.025447215923406263,0.39803439803439805,0.601965601965602,0,1,0.8300000000000001,1.5123456790123457,0,2.45,1.62,0.8300000000000001,2025,5,5
UFC 315,Daniel Santos,Jung Young Lee,2.2,1.77,Daniel Santos,2025-05-10,http://www.betmma.tips/mma_event_betting_history.php?Event=1749,2025-08-02 09:58:58.713051,0.45454545454545453,0.5649717514124294,1.0195172059578839,0.019517205957883865,0.44584382871536526,0.5541561712846348,1,1,0.43000000000000016,1.2429378531073447,0,2.2,1.77,0.43000000000000016,2025,5,5
UFC 315,Brad Katona,Bekzat Almakhan,2.3,1.7,Bekzat Almakhan,2025-05-10,http://www.betmma.tips/mma_event_betting_history.php?Event=1749,2025-08-02 09:58:58.713051,0.4347826086956522,0.5882352941176471,1.0230179028132993,0.023017902813299296,0.425,0.575,0,1,0.5999999999999999,1.352941176470588,0,2.3,1.7,0.5999999999999999,2025,5,5
